id;parent;type;name;shortName;shortcut;explanation;specs;aggregationType
1;0;category;[["latex","6"]];;scitani_a_odcitani_6;;;basic
2;0;category;[["latex","7"]];;scitani_a_odcitani_7;;;basic
3;0;category;[["latex","8"]];;scitani_a_odcitani_8;;;basic
4;0;category;[["latex","9"]];;scitani_a_odcitani_9;;;basic
5;0;category;[["latex","10"]];;scitani_a_odcitani_10;;;basic
6;0;category;[["latex","11"]];;scitani_a_odcitani_11;;;basic
7;0;category;[["latex","12"]];;scitani_a_odcitani_12;;;basic
8;0;category;[["latex","13"]];;scitani_a_odcitani_13;;;basic
9;0;category;[["latex","14"]];;scitani_a_odcitani_14;;;basic
10;0;category;[["latex","15"]];;scitani_a_odcitani_15;;;basic
11;0;category;[["latex","16"]];;scitani_a_odcitani_16;;;basic
12;0;category;[["latex","17"]];;scitani_a_odcitani_17;;;basic
13;0;category;[["latex","18"]];;scitani_a_odcitani_18;;;basic
14;0;category;[["latex","19"]];;scitani_a_odcitani_19;;;basic
15;0;category;[["latex","20"]];;scitani_a_odcitani_20;;;basic
16;0;category;[["latex","1"]];;scitani_a_odcitani_1;;;basic
17;0;category;[["latex","2"]];;scitani_a_odcitani_2;;;basic
18;0;category;[["latex","3"]];;scitani_a_odcitani_3;;;basic
19;0;category;[["latex","4"]];;scitani_a_odcitani_4;;;basic
20;0;category;[["latex","5"]];;scitani_a_odcitani_5;;;basic
21;0;category;[["latex","1"]];;deleni_do_100_vysledek_pod_10_1;;;basic
22;0;category;[["latex","2"]];;deleni_do_100_vysledek_pod_10_2;;;basic
23;0;category;[["latex","3"]];;deleni_do_100_vysledek_pod_10_3;;;basic
24;0;category;[["latex","4"]];;deleni_do_100_vysledek_pod_10_4;;;basic
25;0;category;[["latex","5"]];;deleni_do_100_vysledek_pod_10_5;;;basic
26;0;category;[["latex","6"]];;deleni_do_100_vysledek_pod_10_6;;;basic
27;0;category;[["latex","7"]];;deleni_do_100_vysledek_pod_10_7;;;basic
28;0;category;[["latex","8"]];;deleni_do_100_vysledek_pod_10_8;;;basic
29;0;category;[["latex","9"]];;deleni_do_100_vysledek_pod_10_9;;;basic
30;0;category;[["latex","10"]];;deleni_do_100_vysledek_pod_10_10;;;basic
31;0;category;[["latex","1"]];;deleni_do_200_vysledek_pod_20_1;;;basic
32;0;category;[["latex","2"]];;deleni_do_200_vysledek_pod_20_2;;;basic
33;0;category;[["latex","3"]];;deleni_do_200_vysledek_pod_20_3;;;basic
34;0;category;[["latex","4"]];;deleni_do_200_vysledek_pod_20_4;;;basic
35;0;category;[["latex","5"]];;deleni_do_200_vysledek_pod_20_5;;;basic
36;0;category;[["latex","6"]];;deleni_do_200_vysledek_pod_20_6;;;basic
37;0;category;[["latex","7"]];;deleni_do_200_vysledek_pod_20_7;;;basic
38;0;category;[["latex","8"]];;deleni_do_200_vysledek_pod_20_8;;;basic
39;0;category;[["latex","9"]];;deleni_do_200_vysledek_pod_20_9;;;basic
40;0;category;[["latex","10"]];;deleni_do_200_vysledek_pod_20_10;;;basic
41;0;category;[["latex","11"]];;deleni_do_200_vysledek_pod_20_11;;;basic
42;0;category;[["latex","12"]];;deleni_do_200_vysledek_pod_20_12;;;basic
43;0;category;[["latex","13"]];;deleni_do_200_vysledek_pod_20_13;;;basic
44;0;category;[["latex","14"]];;deleni_do_200_vysledek_pod_20_14;;;basic
45;0;category;[["latex","15"]];;deleni_do_200_vysledek_pod_20_15;;;basic
46;0;category;[["latex","16"]];;deleni_do_200_vysledek_pod_20_16;;;basic
47;0;category;[["latex","17"]];;deleni_do_200_vysledek_pod_20_17;;;basic
48;0;category;[["latex","18"]];;deleni_do_200_vysledek_pod_20_18;;;basic
49;0;category;[["latex","19"]];;deleni_do_200_vysledek_pod_20_19;;;basic
50;0;category;[["latex","20"]];;deleni_do_200_vysledek_pod_20_20;;;basic
226;15;binaryChoice;;;bc-pocitani-do-100;;;basic
227;15;binaryChoice;[["text","Odhad počtu teček"]];;bc-odhad-poctu-tecek;;;basic
228;16;binaryChoice;;;bc-porovnavani-cisel-do-100;;;basic
229;158;binaryChoice;;;bc-cisla-slovne;;;basic
230;151;binaryChoice;;;bc-zaokrouhlovani-na-desitky-a-stovky;;;basic
231;274;binaryChoice;;;bc-zaokrouhlovani-velkych-cisel;;;basic
232;101;binaryChoice;;;bc-scitani-a-odcitani-do-10;;;basic
233;101;binaryChoice;[["text","Sčítání do 10 obrázkově"]];;bc-scitani-do-10-obrazkove;;;basic
234;17;binaryChoice;;;bc-scitani-a-odcitani-do-20;;;basic
235;17;binaryChoice;[["text","Sčítání do 20 obrázkově"]];;bc-scitani-do-20-obrazkove;;;basic
236;18;binaryChoice;;;bc-scitani-a-odcitani-od-20-do-100;;;basic
237;18;binaryChoice;[["text","Sčítání do 100 obrázkově"]];;bc-scitani-do-100-obrazkove;;;basic
238;155;binaryChoice;;;bc-scitani-a-odcitani-nad-100;;;basic
239;19;binaryChoice;;;bc-scitani-pod-sebou;;;basic
240;20;binaryChoice;;;bc-odcitani-pod-sebou;;;basic
241;21;binaryChoice;;;bc-mala-nasobilka;;;basic
242;21;binaryChoice;[["text","Tabulka malé násobilky"]];;bc-tabulka-male-nasobilky;;;basic
243;24;binaryChoice;;;bc-nasobeni-viceciferne;;;basic
244;163;binaryChoice;;;bc-pisemne-nasobeni-pod-sebou;;;basic
245;22;binaryChoice;;;bc-deleni-jednociferne;;;basic
246;23;binaryChoice;;;bc-deleni-se-zbytkem;;;basic
247;147;binaryChoice;;;bc-deleni-viceciferne;;;basic
248;25;binaryChoice;;;bc-poradi-operaci-zavorky;;;basic
249;304;binaryChoice;;;bc-zapis-ciselnych-vyrazu;;;basic
250;125;binaryChoice;;;bc-priblizne-pocitani;;;basic
251;120;binaryChoice;;;bc-porovnavani-kladnych-a-zapornych-cisel;;;basic
252;103;binaryChoice;;;bc-ciselna-osa-kladna-a-zaporna-cisla;;;basic
253;27;binaryChoice;;;bc-pocitani-se-zapornymi-cisly;;;basic
254;28;binaryChoice;;;bc-vyrazy-s-absolutni-hodnotou;;;basic
255;30;binaryChoice;;;bc-sude-liche;;;basic
256;31;binaryChoice;;;bc-podminky-delitelnosti;;;basic
257;32;binaryChoice;;;bc-prvocisla;;;basic
258;211;binaryChoice;;;bc-nejvetsi-spolecny-delitel;;;basic
259;212;binaryChoice;;;bc-nejmensi-spolecny-nasobek;;;basic
260;165;binaryChoice;;;bc-mocniny;;;basic
261;166;binaryChoice;;;bc-odmocniny;;;basic
262;34;binaryChoice;;;bc-vyrazy-s-mocninami-a-odmocninami;;;basic
263;167;binaryChoice;;;bc-zaporne-mocniny;;;basic
264;216;binaryChoice;;;bc-vedecky-zapis-cisel;;;basic
265;35;binaryChoice;;;bc-logaritmus-vypocet;;;basic
266;273;binaryChoice;;;bc-vyrazy-s-logaritmy;;;basic
267;36;binaryChoice;;;bc-rimske-cislice;;;basic
268;37;binaryChoice;;;bc-binarni-cisla;;;basic
269;41;binaryChoice;;;bc-poznavani-zlomku;;;basic
270;118;binaryChoice;;;bc-zlomky-na-ciselne-ose;;;basic
271;42;binaryChoice;;;bc-porovnavani-zlomku;;;basic
272;43;binaryChoice;;;bc-kraceni-zlomku;;;basic
273;168;binaryChoice;;;bc-smisena-cisla;;;basic
274;44;binaryChoice;;;bc-scitani-a-odcitani-zlomku;;;basic
275;45;binaryChoice;;;bc-nasobeni-a-deleni-zlomku;;;basic
276;172;binaryChoice;;;bc-zlomky-mocniny-odmocniny;;;basic
277;46;binaryChoice;[["text","Odhady procent – tečky"]];;bc-odhady-procent-tecky;;;basic
278;47;binaryChoice;;;bc-pocitani-s-procenty;;;basic
279;47;binaryChoice;[["text","Přibližné počítání s procenty"]];;bc-priblizne-pocitani-s-procenty;;;basic
280;48;binaryChoice;;;bc-zlomky-a-procenta;;;basic
281;232;binaryChoice;;;bc-desetinna-cisla-slovne;;;basic
282;121;binaryChoice;;;bc-porovnavani-desetinnych-cisel;;;basic
283;152;binaryChoice;;;bc-zaokrouhlovani-desetinnych-cisel;;;basic
284;119;binaryChoice;;;bc-desetinna-cisla-na-ciselne-ose;;;basic
285;49;binaryChoice;;;bc-scitani-a-odcitani-desetinnych-cisel;;;basic
286;50;binaryChoice;;;bc-nasobeni-desetinnych-cisel;;;basic
287;217;binaryChoice;;;bc-deleni-desetinnych-cisel;;;basic
288;51;binaryChoice;;;bc-zlomky-a-desetinna-cisla;;;basic
289;173;binaryChoice;;;bc-desetinna-cisla-mocniny-odmocniny;;;basic
290;259;binaryChoice;[["text","Doplňování útvarů"]];;bc-doplnovani-utvaru;;;basic
291;259;binaryChoice;[["text","Otočení a překlopení v rovině"]];;bc-otoceni-a-preklopeni-v-rovine;;;basic
292;257;binaryChoice;[["text","Kostky: plán stavby"]];;bc-kostky-plan-stavby;;;basic
293;257;binaryChoice;[["text","Nárys a půdorys"]];;bc-narys-a-pudorys;;;basic
294;257;binaryChoice;[["text","Stavby z kostek: pohled ze stran"]];;bc-stavby-z-kostek-pohled-ze-stran;;;basic
295;261;binaryChoice;;;bc-sit-krychle;;;basic
296;122;binaryChoice;;;bc-site-teles;;;basic
297;280;binaryChoice;;;bc-rezy-krychle;;;basic
298;281;binaryChoice;;;bc-rezy-teles;;;basic
299;260;binaryChoice;[["text","3D objekty z různých pohledů"]];;bc-3d-objekty-z-ruznych-pohledu;;;basic
300;260;binaryChoice;[["text","Drátek v průhledném objektu"]];;bc-dratek-v-pruhlednem-objektu;;;basic
301;59;binaryChoice;;;bc-nazvy-geometrickych-utvaru-a-teles;;;basic
302;270;binaryChoice;[["text","Pojmy: dvojice úhlů"]];;bc-pojmy-dvojice-uhlu;;;basic
303;270;binaryChoice;[["text","Pojmy: velikost úhlů"]];;bc-pojmy-velikost-uhlu;;;basic
304;269;binaryChoice;[["text","Pojmy související s trojúhelníkem"]];;bc-pojmy-souvisejici-s-trojuhelnikem;;;basic
305;268;binaryChoice;;;bc-pojmy-souvisejici-s-kruznici;;;basic
306;144;writtenAnswer;;;wa-obsah-trojuhelnik-lichobeznik-rovnobeznik-mrizka-mix;;{    "rs": [        "wa-obsah-trojuhelniky-mrizka",        "wa-obsah-lichobeznik-mrizka",        "wa-obsah-rovnobeznik-mrizka"    ]};mix
307;145;binaryChoice;;;bc-obvod-trojuhelniky-ctyruhelniky-mix;;{    "rs": [        "bc-obvod-ctverce-obdelniky",        "bc-obvod-rovnobezniky",        "bc-obvod-trojuhelniky",        "bc-obvod-lichobezniky",        "bc-obvod-obecne-ctyruhelniky"    ]};mix
309;115;binaryChoice;[["text","Obsah, obvod: vzorce, principy"]];;bc-obsah-obvod-vzorce-principy;;{    "rs": [        "bc-obsah-ctverce-obdelniky-principy",        "bc-obsah-trojuhelniky-principy",        "bc-obsah-lichobezniky-principy",        "bc-obsah-rovnobezniky-principy",        "bc-obsah-pravidelne-nuhelniky-principy",        "bc-obsah-kruh-principy",        "bc-obvod-kruh-kruznice-principy",        "bc-obvod-ctverce-obdelniky-principy",        "bc-obvod-trojuhelniky-principy",        "bc-obvod-lichobezniky-principy",        "bc-obvod-rovnobezniky-principy",        "bc-obvod-pravidelne-nuhelniky-principy"    ]};mix
310;266;binaryChoice;[["text","Objem, povrch: koule, válec, kužel"]];;bc-objem-povrch-koule-valec-kuzel;;{    "rs": [        "bc-objem-valec",        "bc-objem-kuzel",        "bc-objem-koule",        "bc-povrch-valec",        "bc-povrch-kuzel",        "bc-povrch-koule"    ]};mix
311;266;binaryChoice;[["text","Objem, povrch: kvádr, hranol, jehlan"]];;bc-objem-povrch-kvadr-hranol-jehlan;;{    "rs": [        "bc-objem-krychle-kvadr",        "bc-objem-hranol",        "bc-objem-jehlan",        "bc-povrch-krychle-kvadr",        "bc-povrch-hranol",        "bc-povrch-jehlan"    ]};mix
312;266;binaryChoice;[["text","Objem, povrch: vzorce, principy"]];;bc-objem-povrch-vzorce-principy;;;basic
313;63;binaryChoice;;;bc-poznavani-uhlu;;;basic
314;128;binaryChoice;;;bc-uhly-v-trojuhelniku-stare;;;basic
315;154;binaryChoice;;;bc-uhly-ve-ctyruhelniku-stare;;;basic
316;201;binaryChoice;;;bc-uhly-a-mnohouhelniky;;;basic
317;278;binaryChoice;;;bc-uhly-a-kruznice;;;basic
318;205;binaryChoice;;;bc-geometricke-konstrukce-znaceni;;;basic
319;300;binaryChoice;;;bc-poloprimky-a-poloroviny;;;basic
320;66;binaryChoice;;;bc-osova-soumernost;;;basic
321;129;binaryChoice;;;bc-stredova-soumernost;;;basic
322;67;binaryChoice;;;bc-podobnost-shodnost;;;basic
323;220;binaryChoice;;;bc-urceni-zobrazeni-v-rovine;;;basic
324;156;binaryChoice;;;bc-pythagorova-veta-zakladni-pouziti;;;basic
325;157;binaryChoice;;;bc-pythagorova-veta-aplikace;;;basic
326;157;binaryChoice;[["text","Pythagorova věta: aplikace ve 3D"]];;bc-pythagorova-veta-aplikace-ve-3d;;;basic
327;298;binaryChoice;;;bc-usecky;;;basic
328;299;binaryChoice;;;bc-vektory-pojmy;;;basic
329;284;binaryChoice;;;bc-operace-s-vektory;;;basic
330;285;binaryChoice;;;bc-rovnice-primky;;;basic
331;302;binaryChoice;;;bc-rovnice-roviny;;;basic
332;277;binaryChoice;;;bc-kuzelosecky-mix;;;basic
333;83;binaryChoice;;;bc-dosazovani-do-vyrazu;;;basic
334;303;binaryChoice;[["text","Zápis výrazů s proměnnými"]];;bc-zapis-vyrazu-s-promennymi;;;basic
335;303;binaryChoice;[["text","Zápis zadání pomocí výrazu"]];;bc-zapis-zadani-pomoci-vyrazu;;;basic
336;140;binaryChoice;;;bc-upravy-vyrazu-s-jednou-promennou;;;basic
337;82;binaryChoice;;;bc-upravy-vyrazu-s-vice-promennymi;;;basic
338;82;binaryChoice;[["text","Rozklad na součin"]];;bc-rozklad-na-soucin;;;basic
339;82;binaryChoice;[["text","Úpravy výrazů: vnořené mocniny"]];;bc-upravy-vyrazu-vnorene-mocniny;;;basic
340;138;binaryChoice;;;bc-upravy-vyrazu-se-zlomky;;;basic
341;139;binaryChoice;[["text","Podmínky lomených výrazů"]];;bc-podminky-lomenych-vyrazu;;;basic
342;139;binaryChoice;[["text","Úpravy lomených výrazů"]];;bc-upravy-lomenych-vyrazu;;;basic
343;141;binaryChoice;[["text","Úpravy výrazů s faktoriálem"]];;bc-upravy-vyrazu-s-faktorialem;;;basic
344;141;binaryChoice;[["text","Úpravy výrazů s kombinačním číslem"]];;bc-upravy-vyrazu-s-kombinacnim-cislem;;;basic
345;305;binaryChoice;;;bc-zapis-zadani-pomoci-rovnice;;;basic
346;319;binaryChoice;;;bc-pomery;;;basic
347;235;binaryChoice;;;bc-prima-a-neprima-umernost;;;basic
348;199;binaryChoice;;;bc-zapis-posloupnosti;;;basic
349;200;binaryChoice;;;bc-aritmeticka-a-geometricka-posloupnost;;;basic
350;221;binaryChoice;;;bc-zakladni-typy-funkci;;;basic
351;222;binaryChoice;;;bc-vlastnosti-funkci;;;basic
352;65;binaryChoice;;;bc-souradnice-bodu;;;basic
353;75;binaryChoice;;;bc-grafy-linearnich-funkci;;;basic
354;80;binaryChoice;;;bc-grafy-kvadratickych-funkci;;;basic
355;77;binaryChoice;;;bc-grafy-funkci-s-absolutni-hodnotou;;;basic
356;70;binaryChoice;;;bc-grafy-goniometrickych-funkci;;;basic
357;76;binaryChoice;;;bc-grafy-linearnich-nerovnic;;;basic
358;218;binaryChoice;;;bc-vlastnosti-linearni-funkce;;;basic
359;219;binaryChoice;;;bc-vlastnosti-kvadraticke-funkce;;;basic
360;69;binaryChoice;;;bc-goniometricke-funkce-a-pravouhly-trojuhelnik;;;basic
361;175;binaryChoice;;;bc-hodnoty-goniometrickych-funkci;;;basic
362;271;binaryChoice;;;bc-goniometricke-funkce-vztahy-a-vzorce;;;basic
363;229;binaryChoice;;;bc-vlastnosti-goniometrickych-funkci;;;basic
364;228;binaryChoice;;;bc-vlastnosti-exponencialnich-a-logaritmickych-funkci;;;basic
365;91;binaryChoice;;;bc-hodiny-urcovani-casu;;;basic
366;254;binaryChoice;;;bc-jednotky-casu;;;basic
367;93;binaryChoice;[["text","Jednotky délky: ze života"]];;bc-jednotky-delky-ze-zivota;;;basic
368;93;binaryChoice;[["text","Převody jednotek délky"]];;bc-prevody-jednotek-delky;;;basic
369;94;binaryChoice;[["text","Jednotky hmotnosti: ze života"]];;bc-jednotky-hmotnosti-ze-zivota;;;basic
370;94;binaryChoice;[["text","Převody jednotek hmotnosti"]];;bc-prevody-jednotek-hmotnosti;;;basic
371;126;binaryChoice;[["text","Jednotky obsahu: ze života"]];;bc-jednotky-obsahu-ze-zivota;;;basic
372;126;binaryChoice;[["text","Převody jednotek obsahu"]];;bc-prevody-jednotek-obsahu;;;basic
373;127;binaryChoice;;;bc-jednotky-objemu;;;basic
374;210;binaryChoice;[["text","Jednotky teploty: ze života"]];;bc-jednotky-teploty-ze-zivota;;;basic
375;160;binaryChoice;[["text","Jednotky: zkratky a předpony"]];;bc-jednotky-zkratky-a-predpony;;;basic
376;160;binaryChoice;[["text","Výběr správné jednotky"]];;bc-vyber-spravne-jednotky;;;basic
377;188;binaryChoice;;;bc-mnoziny-pojmy-a-znaceni;;;basic
378;247;binaryChoice;;;bc-zapis-mnozin;;;basic
379;143;binaryChoice;;;bc-mnozinove-operace;;;basic
380;244;binaryChoice;;;bc-vlastnosti-mnozin-a-mnozinovych-operaci;;;basic
381;189;binaryChoice;;;bc-vennovy-diagramy;;;basic
382;246;binaryChoice;;;bc-mnoziny-mnozin-potencni-mnozina;;;basic
383;186;binaryChoice;;;bc-logika-pojmy-a-znaceni;;;basic
384;242;binaryChoice;;;bc-vyhodnocovani-logickych-vyrazu;;;basic
385;187;binaryChoice;;;bc-upravy-logickych-vyrazu;;;basic
386;248;binaryChoice;;;bc-kvantifikatory;;;basic
387;190;binaryChoice;;;bc-kombinatorika-pojmy;;;basic
388;249;binaryChoice;;;bc-pravdepodobnost-pojmy-a-znaceni;;;basic
389;250;binaryChoice;;;bc-zakladni-pravdepodobnost-jevu;;;basic
390;251;binaryChoice;;;bc-opakovane-pokusy-a-slozene-jevy;;;basic
391;88;binaryChoice;;;bc-tabulky-zakladni-porozumeni;;;basic
392;255;binaryChoice;;;bc-vztahy-grafu-a-tabulek;;;basic
393;292;binaryChoice;;;bc-sloupcove-grafy;;;basic
394;294;binaryChoice;;;bc-kolacove-grafy;;;basic
395;87;binaryChoice;;;bc-spojnicove-grafy;;;basic
396;293;binaryChoice;;;bc-bodove-grafy;;;basic
397;291;binaryChoice;;;bc-prumer-a-median;;;basic
398;296;binaryChoice;;;bc-korelacni-koeficient;;;basic
399;297;binaryChoice;;;bc-typy-statistickych-dat;;;basic
400;290;binaryChoice;;;bc-popisna-statistika-zakladni-pojmy;;;basic
401;153;binaryChoice;[["text", "Obsah šedé oblasti"]];;bc-obsah-sede-oblasti;;;basic
402;128;binaryChoice;;;bc-uhly-v-trojuhelniku;;;basic
403;154;binaryChoice;;;bc-uhly-ve-ctyruhelniku;;;basic
